Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin %,gross income,Rating,Hour,Month,Month_num
750-40-6643,Branche B,Mandalay,Member,Male,Food and beverages,95.71,7,32.16,702.13,2019-03-20 15:58:33.513513,12:33,Cash,669.97,4.8,32.16,6.8,12,March,3
750-48-7601,Branche C,Naypyitaw,Normal,Male,Fashion accessories,94.13,10,48.95,990.25,2019-03-20 15:58:33.513513,14:52,Credit card,941.3,5.2,48.95,7.6,14,March,3
750-44-9076,Branche A,Yangon,Member,Male,Fashion accessories,11.19,10,5.82,117.72,2019-03-20 18:06:50.810810,14:21,Cash,111.9,5.2,5.82,8.4,14,March,3
750-58-8913,Branche B,Mandalay,Normal,Female,Fashion accessories,62.8,1,3.27,66.07,2019-03-20 20:15:08.108108,17:59,Ewallet,62.8,5.2,3.27,4.1,17,March,3
750-53-5920,Branche B,Mandalay,Normal,Male,Fashion accessories,17.87,8,7.43,150.39,2019-03-20 20:15:08.108108,14:06,Ewallet,142.96,5.2,7.43,5.9,14,March,3
750-49-4712,Branche B,Mandalay,Normal,Male,Fashion accessories,71.43,4,14.86,300.58,2019-03-20 22:23:25.405405,17:07,Cash,285.72,5.2,14.86,7.5,17,March,3
750-67-9014,Branche C,Naypyitaw,Normal,Female,Food and beverages,17.22,7,5.79,126.33,2019-03-20 22:23:25.405405,12:53,Ewallet,120.54,4.8,5.79,9.8,12,March,3
750-94-2583,Branche A,Yangon,Member,Female,Health and beauty,53.32,1,3.2,56.52,2019-03-21 00:31:42.702702,17:13,Cash,53.32,6.0,3.2,6.9,17,March,3
750-64-4596,Branche A,Yangon,Member,Male,Sports and travel,47.36,2,5.4,100.12,2019-03-21 02:40:00.000000,16:32,Cash,94.72,5.7,5.4,5.9,16,March,3
750-21-5204,Branche C,Naypyitaw,Normal,Male,Fashion accessories,44.39,5,11.54,233.49,2019-03-21 02:40:00.000000,13:05,Ewallet,221.95,5.2,11.54,9.8,13,March,3
750-31-3612,Branche B,Mandalay,Member,Male,Fashion accessories,86.05,5,22.37,452.62,2019-03-21 04:48:17.297297,19:16,Credit card,430.25,5.2,22.37,8.2,19,March,3
750-33-5237,Branche A,Yangon,Member,Female,Fashion accessories,70.53,6,22.01,445.19,2019-03-21 04:48:17.297297,13:11,Credit card,423.18,5.2,22.01,9.8,13,March,3
750-49-6400,Branche B,Mandalay,Normal,Female,Home and lifestyle,93.95,2,10.33,198.23,2019-03-21 06:56:34.594594,14:49,Ewallet,187.9,5.5,10.33,4.7,14,March,3
750-86-1214,Branche A,Yangon,Normal,Male,Home and lifestyle,47.01,7,18.1,347.17,2019-03-21 06:56:34.594594,12:26,Ewallet,329.07,5.5,18.1,4.3,12,March,3
750-71-6125,Branche C,Naypyitaw,Member,Female,Health and beauty,22.71,5,6.81,120.36,2019-03-21 06:56:34.594594,20:07,Cash,113.55,6.0,6.81,4.2,20,March,3
750-41-4761,Branche B,Mandalay,Normal,Female,Sports and travel,74.68,6,25.54,473.62,2019-03-21 06:56:34.594594,10:21,Ewallet,448.08,5.7,25.54,9.3,10,March,3
750-83-6600,Branche A,Yangon,Member,Female,Electronic accessories,36.83,8,13.26,307.9,2019-03-21 09:04:51.891891,14:50,Cash,294.64,4.5,13.26,7.8,14,March,3
750-70-8527,Branche A,Yangon,Normal,Male,Electronic accessories,81.45,4,14.66,340.46,2019-03-21 09:04:51.891891,15:59,Cash,325.8,4.5,14.66,6.6,15,March,3
750-17-4139,Branche B,Mandalay,Normal,Female,Fashion accessories,45.4,8,18.89,382.09,2019-03-21 09:04:51.891891,18:08,Ewallet,363.2,5.2,18.89,9.7,18,March,3
750-80-2104,Branche B,Mandalay,Normal,Male,Fashion accessories,90.73,5,23.59,477.24,2019-03-21 09:04:51.891891,13:42,Cash,453.65,5.2,23.59,6.5,13,March,3
750-37-2841,Branche C,Naypyitaw,Member,Female,Fashion accessories,39.88,10,20.74,419.54,2019-03-21 09:04:51.891891,14:39,Ewallet,398.8,5.2,20.74,9.2,14,March,3
750-70-5176,Branche A,Yangon,Normal,Female,Fashion accessories,10.0,10,5.2,105.2,2019-03-21 17:38:01.081081,11:57,Cash,100.0,5.2,5.2,4.6,11,March,3
750-31-3015,Branche B,Mandalay,Normal,Female,Health and beauty,46.18,2,5.54,97.9,2019-03-21 21:54:35.675675,13:58,Cash,92.36,6.0,5.54,6.3,13,March,3
750-11-9440,Branche B,Mandalay,Member,Male,Health and beauty,51.88,7,21.79,384.95,2019-03-21 21:54:35.675675,17:14,Credit card,363.16,6.0,21.79,8.9,17,March,3
750-25-7598,Branche B,Mandalay,Member,Female,Food and beverages,83.06,6,23.92,522.28,2019-03-22 00:02:52.972972,19:30,Ewallet,498.36,4.8,23.92,4.0,19,March,3
750-45-8478,Branche A,Yangon,Normal,Female,Health and beauty,41.65,3,7.5,132.45,2019-03-22 00:02:52.972972,14:58,Ewallet,124.95,6.0,7.5,7.4,14,March,3
750-92-6278,Branche A,Yangon,Member,Male,Sports and travel,69.57,7,27.76,514.75,2019-03-22 00:02:52.972972,14:53,Credit card,486.99,5.7,27.76,6.9,14,March,3
750-63-6786,Branche C,Naypyitaw,Member,Female,Electronic accessories,63.73,8,22.94,532.78,2019-03-22 00:02:52.972972,13:41,Credit card,509.84,4.5,22.94,9.8,13,March,3
750-54-8240,Branche C,Naypyitaw,Normal,Female,Home and lifestyle,81.92,9,40.55,777.83,2019-03-22 00:02:52.972972,17:16,Ewallet,737.28,5.5,40.55,8.7,17,March,3
750-33-9120,Branche C,Naypyitaw,Member,Male,Health and beauty,71.17,9,38.43,678.96,2019-03-22 02:11:10.270270,14:26,Ewallet,640.53,6.0,38.43,8.5,14,March,3
750-75-1529,Branche B,Mandalay,Member,Male,Health and beauty,56.12,10,33.67,594.87,2019-03-22 04:19:27.567567,13:43,Ewallet,561.2,6.0,33.67,8.8,13,March,3
750-41-4322,Branche A,Yangon,Member,Female,Food and beverages,12.27,10,5.89,128.59,2019-03-22 06:27:44.864864,12:10,Ewallet,122.7,4.8,5.89,7.8,12,March,3
750-86-5231,Branche C,Naypyitaw,Member,Female,Home and lifestyle,32.71,5,9.0,172.55,2019-03-22 06:27:44.864864,15:55,Ewallet,163.55,5.5,9.0,4.2,15,March,3
750-65-2575,Branche C,Naypyitaw,Member,Male,Home and lifestyle,95.55,9,47.3,907.25,2019-03-22 06:27:44.864864,12:56,Credit card,859.95,5.5,47.3,6.7,12,March,3
750-12-5521,Branche A,Yangon,Member,Male,Sports and travel,95.3,9,48.89,906.59,2019-03-22 06:27:44.864864,14:04,Cash,857.7,5.7,48.89,6.8,14,March,3
750-30-4163,Branche B,Mandalay,Normal,Female,Health and beauty,26.64,7,11.19,197.67,2019-03-22 08:36:02.162162,14:03,Credit card,186.48,6.0,11.19,4.4,14,March,3
750-14-4835,Branche A,Yangon,Member,Female,Electronic accessories,64.64,3,8.73,202.65,2019-03-22 08:36:02.162162,16:18,Ewallet,193.92,4.5,8.73,7.1,16,March,3
750-17-3035,Branche A,Yangon,Member,Male,Electronic accessories,55.53,8,19.99,464.23,2019-03-22 12:52:36.756756,10:48,Ewallet,444.24,4.5,19.99,8.4,10,March,3
750-59-6645,Branche A,Yangon,Member,Male,Electronic accessories,84.58,9,34.25,795.47,2019-03-22 15:00:54.054054,14:39,Credit card,761.22,4.5,34.25,5.3,14,March,3
750-97-1831,Branche C,Naypyitaw,Normal,Female,Sports and travel,18.23,1,1.04,19.27,2019-03-22 17:09:11.351351,19:46,Cash,18.23,5.7,1.04,8.0,19,March,3
750-17-7724,Branche A,Yangon,Normal,Male,Sports and travel,48.14,4,10.98,203.54,2019-03-22 21:25:45.945945,18:48,Cash,192.56,5.7,10.98,9.4,18,March,3
750-62-6620,Branche B,Mandalay,Member,Male,Electronic accessories,69.23,8,24.92,578.76,2019-03-23 01:42:20.540540,17:41,Credit card,553.84,4.5,24.92,9.2,17,March,3
750-97-7114,Branche B,Mandalay,Normal,Female,Health and beauty,45.38,1,2.72,48.1,2019-03-23 03:50:37.837837,10:16,Ewallet,45.38,6.0,2.72,8.1,10,March,3
750-75-2485,Branche A,Yangon,Member,Female,Food and beverages,17.74,10,8.52,185.92,2019-03-23 05:58:55.135135,11:44,Ewallet,177.4,4.8,8.52,5.0,11,March,3
750-81-5382,Branche B,Mandalay,Normal,Male,Food and beverages,62.92,5,15.1,329.7,2019-03-23 05:58:55.135135,15:49,Ewallet,314.6,4.8,15.1,4.6,15,March,3
750-47-4611,Branche C,Naypyitaw,Normal,Male,Fashion accessories,36.63,10,19.05,385.35,2019-03-23 05:58:55.135135,16:36,Cash,366.3,5.2,19.05,8.4,16,March,3
750-34-7875,Branche B,Mandalay,Normal,Male,Home and lifestyle,48.47,4,10.66,204.54,2019-03-23 10:15:29.729729,14:26,Ewallet,193.88,5.5,10.66,8.0,14,March,3
750-27-2500,Branche B,Mandalay,Normal,Male,Electronic accessories,95.81,10,43.11,1001.21,2019-03-23 10:15:29.729729,11:20,Ewallet,958.1,4.5,43.11,7.4,11,March,3
750-21-1211,Branche B,Mandalay,Normal,Male,Electronic accessories,10.08,3,1.36,31.6,2019-03-23 12:23:47.027027,13:19,Credit card,30.24,4.5,1.36,6.7,13,March,3
750-30-4584,Branche C,Naypyitaw,Normal,Male,Fashion accessories,84.56,6,26.38,533.74,2019-03-23 12:23:47.027027,19:53,Credit card,507.36,5.2,26.38,4.1,19,March,3
750-64-3493,Branche A,Yangon,Normal,Female,Fashion accessories,26.21,10,13.63,275.73,2019-03-23 14:32:04.324324,16:41,Ewallet,262.1,5.2,13.63,4.1,16,March,3
750-41-8407,Branche B,Mandalay,Normal,Female,Food and beverages,82.22,8,31.57,689.33,2019-03-23 16:40:21.621621,17:42,Cash,657.76,4.8,31.57,5.8,17,March,3
750-55-7583,Branche A,Yangon,Member,Male,Electronic accessories,13.74,1,0.62,14.36,2019-03-23 16:40:21.621621,12:22,Cash,13.74,4.5,0.62,6.0,12,March,3
750-91-6270,Branche A,Yangon,Member,Female,Fashion accessories,66.28,7,24.13,488.09,2019-03-24 01:13:30.810810,18:17,Credit card,463.96,5.2,24.13,9.1,18,March,3
750-59-6497,Branche C,Naypyitaw,Normal,Male,Health and beauty,78.06,2,9.37,165.49,2019-03-24 03:21:48.108108,14:48,Ewallet,156.12,6.0,9.37,5.5,14,March,3
750-91-9981,Branche C,Naypyitaw,Normal,Male,Food and beverages,26.27,7,8.83,192.72,2019-03-24 03:21:48.108108,17:20,Cash,183.89,4.8,8.83,7.9,17,March,3
750-92-2516,Branche A,Yangon,Normal,Male,Health and beauty,28.75,4,6.9,121.9,2019-03-24 03:21:48.108108,16:36,Cash,115.0,6.0,6.9,9.8,16,March,3
750-60-1020,Branche A,Yangon,Member,Female,Health and beauty,96.01,10,57.61,1017.71,2019-03-24 07:38:22.702702,19:13,Credit card,960.1,6.0,57.61,9.3,19,March,3
750-54-4221,Branche C,Naypyitaw,Normal,Female,Health and beauty,80.42,2,9.65,170.49,2019-03-24 09:46:40.000000,18:37,Credit card,160.84,6.0,9.65,5.8,18,March,3
750-87-9493,Branche C,Naypyitaw,Normal,Female,Health and beauty,90.82,3,16.35,288.81,2019-03-24 11:54:57.297297,13:44,Cash,272.46,6.0,16.35,7.5,13,March,3
750-50-3808,Branche B,Mandalay,Normal,Male,Health and beauty,68.07,3,12.25,216.46,2019-03-24 16:11:31.891891,10:16,Cash,204.21,6.0,12.25,6.3,10,March,3
750-18-3928,Branche A,Yangon,Normal,Male,Sports and travel,46.17,9,23.69,439.22,2019-03-24 16:11:31.891891,14:08,Cash,415.53,5.7,23.69,4.3,14,March,3
750-26-4832,Branche B,Mandalay,Member,Female,Health and beauty,60.08,10,36.05,636.85,2019-03-24 20:28:06.486486,13:41,Ewallet,600.8,6.0,36.05,8.9,13,March,3
750-92-6723,Branche A,Yangon,Member,Female,Electronic accessories,53.49,2,4.81,111.79,2019-03-24 22:36:23.783783,17:19,Ewallet,106.98,4.5,4.81,9.1,17,March,3
750-56-8017,Branche B,Mandalay,Member,Male,Electronic accessories,17.34,6,4.68,108.72,2019-03-25 05:01:15.675675,14:46,Ewallet,104.04,4.5,4.68,5.2,14,March,3
750-72-2965,Branche A,Yangon,Normal,Female,Electronic accessories,26.78,7,8.44,195.9,2019-03-25 07:09:32.972972,10:49,Credit card,187.46,4.5,8.44,4.3,10,March,3
750-25-8511,Branche A,Yangon,Normal,Female,Health and beauty,83.84,7,35.21,622.09,2019-03-25 09:17:50.270270,20:32,Cash,586.88,6.0,35.21,8.3,20,March,3
750-65-6118,Branche C,Naypyitaw,Normal,Female,Sports and travel,46.87,5,13.36,247.71,2019-03-25 09:17:50.270270,12:47,Credit card,234.35,5.7,13.36,9.2,12,March,3
750-81-6196,Branche C,Naypyitaw,Member,Male,Food and beverages,68.34,6,19.68,429.72,2019-03-25 15:42:42.162162,14:05,Ewallet,410.04,4.8,19.68,6.7,14,March,3
750-41-4681,Branche C,Naypyitaw,Member,Male,Electronic accessories,10.58,5,2.38,55.28,2019-03-25 19:59:16.756756,18:04,Cash,52.9,4.5,2.38,4.8,18,March,3
750-95-9511,Branche B,Mandalay,Normal,Male,Fashion accessories,47.02,10,24.45,494.65,2019-03-25 19:59:16.756756,10:35,Ewallet,470.2,5.2,24.45,9.2,10,March,3
750-37-6539,Branche C,Naypyitaw,Normal,Male,Food and beverages,45.26,1,2.17,47.43,2019-03-26 04:32:25.945945,15:58,Cash,45.26,4.8,2.17,6.0,15,March,3
750-21-8370,Branche A,Yangon,Normal,Female,Food and beverages,21.97,2,2.11,46.05,2019-03-26 08:49:00.540540,15:27,Cash,43.94,4.8,2.11,9.3,15,March,3
750-43-4285,Branche C,Naypyitaw,Normal,Male,Health and beauty,21.42,1,1.29,22.71,2019-03-26 10:57:17.837837,17:15,Ewallet,21.42,6.0,1.29,4.8,17,March,3
750-27-9620,Branche B,Mandalay,Normal,Female,Electronic accessories,20.13,7,6.34,147.25,2019-03-26 13:05:35.135135,18:02,Credit card,140.91,4.5,6.34,8.7,18,March,3
750-84-2284,Branche A,Yangon,Normal,Male,Health and beauty,12.28,8,5.89,104.13,2019-03-26 13:05:35.135135,18:06,Cash,98.24,6.0,5.89,5.1,18,March,3
750-81-9746,Branche C,Naypyitaw,Normal,Female,Food and beverages,32.9,1,1.58,34.48,2019-03-26 13:05:35.135135,11:26,Ewallet,32.9,4.8,1.58,5.0,11,March,3
750-36-9772,Branche A,Yangon,Normal,Female,Home and lifestyle,75.6,8,33.26,638.06,2019-03-26 17:22:09.729729,11:43,Ewallet,604.8,5.5,33.26,8.5,11,March,3
750-74-6758,Branche C,Naypyitaw,Member,Male,Home and lifestyle,37.3,7,14.36,275.46,2019-03-26 17:22:09.729729,16:23,Ewallet,261.1,5.5,14.36,8.7,16,March,3
750-32-7055,Branche C,Naypyitaw,Member,Male,Health and beauty,38.84,8,18.64,329.36,2019-03-26 19:30:27.027027,15:39,Cash,310.72,6.0,18.64,6.1,15,March,3
750-51-3093,Branche C,Naypyitaw,Normal,Female,Electronic accessories,38.52,4,6.93,161.01,2019-03-27 01:55:18.918918,15:40,Cash,154.08,4.5,6.93,9.0,15,March,3
750-24-8618,Branche A,Yangon,Member,Female,Food and beverages,36.01,7,12.1,264.17,2019-03-27 04:03:36.216216,14:17,Ewallet,252.07,4.8,12.1,7.7,14,March,3
750-76-7283,Branche A,Yangon,Normal,Female,Home and lifestyle,68.1,10,37.46,718.46,2019-03-27 06:11:53.513513,19:20,Cash,681.0,5.5,37.46,5.8,19,March,3
750-96-7323,Branche A,Yangon,Normal,Male,Sports and travel,22.45,2,2.56,47.46,2019-03-27 08:20:10.810810,13:28,Credit card,44.9,5.7,2.56,9.2,13,March,3
750-54-2140,Branche B,Mandalay,Normal,Female,Sports and travel,25.2,5,7.18,133.18,2019-03-27 08:20:10.810810,12:56,Credit card,126.0,5.7,7.18,5.8,12,March,3
750-88-1100,Branche B,Mandalay,Member,Male,Fashion accessories,87.55,6,27.32,552.62,2019-03-27 08:20:10.810810,11:04,Cash,525.3,5.2,27.32,9.7,11,March,3
750-16-8681,Branche C,Naypyitaw,Normal,Female,Electronic accessories,70.64,2,6.36,147.64,2019-03-27 10:28:28.108108,11:57,Credit card,141.28,4.5,6.36,6.4,11,March,3
750-78-4781,Branche B,Mandalay,Normal,Female,Home and lifestyle,44.81,9,22.18,425.47,2019-03-27 12:36:45.405405,10:34,Credit card,403.29,5.5,22.18,9.1,10,March,3
750-31-6903,Branche C,Naypyitaw,Member,Male,Health and beauty,76.8,2,9.22,162.82,2019-03-27 14:45:02.702702,19:50,Ewallet,153.6,6.0,9.22,9.6,19,March,3
750-66-1997,Branche A,Yangon,Member,Female,Electronic accessories,21.34,8,7.68,178.4,2019-03-27 21:09:54.594594,20:23,Ewallet,170.72,4.5,7.68,9.6,20,March,3
750-30-3525,Branche A,Yangon,Normal,Male,Fashion accessories,67.96,9,31.81,643.45,2019-03-27 23:18:11.891891,19:55,Credit card,611.64,5.2,31.81,5.9,19,March,3
750-81-4037,Branche A,Yangon,Member,Male,Fashion accessories,75.81,1,3.94,79.75,2019-03-28 01:26:29.189189,13:13,Ewallet,75.81,5.2,3.94,8.0,13,March,3
750-51-9697,Branche C,Naypyitaw,Normal,Female,Fashion accessories,87.28,1,4.54,91.82,2019-03-28 05:43:03.783783,15:03,Credit card,87.28,5.2,4.54,9.4,15,March,3
750-39-6987,Branche C,Naypyitaw,Member,Male,Fashion accessories,33.52,3,5.23,105.79,2019-03-28 07:51:21.081081,20:54,Ewallet,100.56,5.2,5.23,4.5,20,March,3
750-77-5870,Branche B,Mandalay,Member,Male,Sports and travel,47.27,3,8.08,149.89,2019-03-28 07:51:21.081081,16:25,Cash,141.81,5.7,8.08,4.7,16,March,3
750-57-6674,Branche A,Yangon,Normal,Male,Fashion accessories,24.57,9,11.5,232.63,2019-03-28 12:07:55.675675,15:48,Ewallet,221.13,5.2,11.5,5.9,15,March,3
750-37-8750,Branche B,Mandalay,Member,Male,Electronic accessories,19.49,7,6.14,142.57,2019-03-28 18:32:47.567567,12:49,Cash,136.43,4.5,6.14,6.1,12,March,3
750-29-1171,Branche B,Mandalay,Member,Female,Health and beauty,94.43,10,56.66,1000.96,2019-03-28 22:49:22.162162,15:15,Credit card,944.3,6.0,56.66,8.1,15,March,3
750-26-5308,Branche A,Yangon,Member,Male,Fashion accessories,91.83,3,14.33,289.82,2019-03-29 09:30:48.648648,15:20,Credit card,275.49,5.2,14.33,8.2,15,March,3
750-29-2317,Branche C,Naypyitaw,Normal,Male,Food and beverages,42.69,5,10.25,223.7,2019-03-29 11:39:05.945945,15:38,Cash,213.45,4.8,10.25,6.0,15,March,3
750-97-5348,Branche B,Mandalay,Member,Female,Electronic accessories,44.85,6,12.11,281.21,2019-03-29 11:39:05.945945,16:15,Credit card,269.1,4.5,12.11,8.9,16,March,3
750-18-6659,Branche A,Yangon,Normal,Male,Electronic accessories,28.93,8,10.41,241.85,2019-03-29 11:39:05.945945,17:10,Cash,231.44,4.5,10.41,9.8,17,March,3
750-28-6281,Branche C,Naypyitaw,Normal,Male,Home and lifestyle,22.43,2,2.47,47.33,2019-03-29 15:55:40.540540,19:57,Ewallet,44.86,5.5,2.47,8.7,19,March,3
750-18-8430,Branche C,Naypyitaw,Member,Female,Fashion accessories,86.42,8,35.95,727.31,2019-03-29 18:03:57.837837,12:31,Credit card,691.36,5.2,35.95,6.7,12,March,3
750-54-9527,Branche C,Naypyitaw,Member,Female,Home and lifestyle,36.7,1,2.02,38.72,2019-03-29 20:12:15.135135,11:45,Credit card,36.7,5.5,2.02,6.6,11,March,3
750-45-5993,Branche C,Naypyitaw,Normal,Male,Electronic accessories,18.82,10,8.47,196.67,2019-03-30 00:28:49.729729,17:08,Ewallet,188.2,4.5,8.47,7.1,17,March,3
750-29-3665,Branche A,Yangon,Normal,Male,Food and beverages,87.27,1,4.19,91.46,2019-03-30 00:28:49.729729,15:38,Credit card,87.27,4.8,4.19,4.5,15,March,3
750-29-6271,Branche B,Mandalay,Member,Male,Electronic accessories,17.66,9,7.15,166.09,2019-03-30 02:37:07.027027,14:23,Cash,158.94,4.5,7.15,8.3,14,March,3
750-13-6605,Branche B,Mandalay,Normal,Male,Fashion accessories,98.45,7,35.84,724.99,2019-03-30 06:53:41.621621,17:06,Cash,689.15,5.2,35.84,9.0,17,March,3
750-91-8066,Branche A,Yangon,Normal,Female,Sports and travel,59.33,8,27.05,501.69,2019-03-30 06:53:41.621621,15:28,Ewallet,474.64,5.7,27.05,5.6,15,March,3
750-31-4342,Branche C,Naypyitaw,Member,Female,Health and beauty,67.14,6,24.17,427.01,2019-03-30 09:01:58.918918,17:42,Ewallet,402.84,6.0,24.17,9.0,17,March,3
750-42-9722,Branche C,Naypyitaw,Normal,Female,Electronic accessories,25.94,2,2.33,54.21,2019-03-30 13:18:33.513513,15:20,Cash,51.88,4.5,2.33,5.1,15,March,3
750-43-4029,Branche A,Yangon,Member,Female,Fashion accessories,55.03,9,25.75,521.02,2019-03-30 13:18:33.513513,11:01,Ewallet,495.27,5.2,25.75,8.2,11,March,3
750-36-7695,Branche B,Mandalay,Member,Female,Food and beverages,94.11,1,4.52,98.63,2019-03-30 17:35:08.108108,15:59,Credit card,94.11,4.8,4.52,8.1,15,March,3
750-10-4783,Branche A,Yangon,Member,Male,Home and lifestyle,92.17,5,25.35,486.2,2019-03-30 19:43:25.405405,18:04,Credit card,460.85,5.5,25.35,7.5,18,March,3
